respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.1278623640537262,0.04670779034495354
26708,0.0677635669708252,0.032024212181568146
26709,0.09058056026697159,0.7100974321365356
26710,0.6793659329414368,0.9250021576881409
26711,0.18550992012023926,0.20799916982650757
26712,0.8357972502708435,0.9635160565376282
26713,0.17240029573440552,0.6460220813751221
26714,0.13202230632305145,0.12039050459861755
26715,0.02016332373023033,0.052892521023750305
26716,0.1937963366508484,0.9461882710456848
26717,0.0058415778912603855,0.5142226219177246
26718,0.4785079061985016,0.6678588390350342
26719,0.043022751808166504,0.9155533313751221
26720,0.008178803138434887,0.25111067295074463
26721,0.3678815960884094,0.25989943742752075
26722,0.05660587176680565,0.038677576929330826
26723,0.8126567602157593,0.9469571113586426
26724,0.02663435973227024,0.8272925019264221
26725,0.02060205489397049,0.04389435052871704
26726,0.06292229145765305,0.002723440993577242
26727,0.7637023329734802,0.9471359848976135
26728,0.17788514494895935,0.6766217350959778
26729,0.12522873282432556,0.706017792224884
26730,0.05038133263587952,0.10911358892917633
26731,0.017979415133595467,0.22743768990039825
26732,0.14803223311901093,0.06916800141334534
26733,0.9806870818138123,0.9841762781143188
26734,0.8335886001586914,0.2783431112766266
26735,0.06241292133927345,0.3421342074871063
26736,0.025929756462574005,0.1661292016506195
26737,0.10402144491672516,0.12860161066055298
26738,0.7396575212478638,0.9475744962692261
26739,0.08215456455945969,0.10410644859075546
26740,0.21578963100910187,0.03660588338971138
26741,0.04113943874835968,0.9240527153015137
26742,0.051100652664899826,0.3828015625476837
26743,0.016648786142468452,0.3717383146286011
26744,0.04240574315190315,0.6976706981658936
26745,0.019821928814053535,0.6650939583778381
26746,0.21683000028133392,0.3562464714050293
26747,0.04970480874180794,0.19183695316314697
26748,0.09270492196083069,0.02818242460489273
26749,0.08548090606927872,0.8230652809143066
26750,0.4299055337905884,0.8819999694824219
26751,0.49963322281837463,0.7565771341323853
26752,0.03611433133482933,0.16680988669395447
26753,0.22286456823349,0.5668172836303711
26754,0.07809857279062271,0.6756131052970886
26755,0.0955512598156929,0.6446319222450256
26756,0.005663312040269375,0.01185788493603468
26757,0.18469351530075073,0.44932234287261963
26758,0.7903690338134766,0.9458941221237183
26759,0.01260952278971672,0.18411372601985931
26760,0.014210103079676628,0.06248103082180023
26761,0.6198195219039917,0.9125589728355408
26762,0.30601853132247925,0.8876181840896606
26763,0.8993018865585327,0.955294132232666
26764,0.9786296486854553,0.9958030581474304
26765,0.007550138048827648,0.7450140714645386
26766,0.04693549871444702,0.12782911956310272
26767,0.8402139544487,0.7088031768798828
26768,0.0041122096590697765,0.23633112013339996
26769,0.043281190097332,0.1043199673295021
26770,0.028597520664334297,0.47124189138412476
26771,0.01722923293709755,0.06525684893131256
26772,0.07033463567495346,0.7298131585121155
26773,0.002166491700336337,0.3011847138404846
26774,0.008853575214743614,0.30490416288375854
26775,0.01261960156261921,0.37313830852508545
26776,0.31623801589012146,0.2868492305278778
26777,0.09005473554134369,0.9686240553855896
26778,0.06241724267601967,0.022036712616682053
26779,0.3557637631893158,0.603863537311554
26780,0.04895280674099922,0.9246775507926941
26781,0.03786766156554222,0.5614750981330872
26782,0.07756354659795761,0.2900345027446747
26783,0.03680887073278427,0.2589600086212158
26784,0.3060520887374878,0.9120875597000122
26785,0.6179441809654236,0.7885593771934509
26786,0.017549484968185425,0.16034595668315887
26787,0.031445346772670746,0.6909803748130798
26788,0.023387782275676727,0.9477872252464294
26789,0.011932909488677979,0.13688522577285767
26790,0.004857258405536413,0.17707490921020508
26791,0.020411156117916107,0.10534890741109848
26792,0.057144757360219955,0.7970445156097412
26793,0.07941494137048721,0.9568791389465332
26794,0.5677265524864197,0.7934111952781677
26795,0.03688418120145798,0.9849077463150024
26796,0.016798945143818855,0.014735216274857521
26797,0.17729026079177856,0.8964911699295044
26798,0.1793454885482788,0.18035811185836792
26799,0.16406673192977905,0.23435568809509277
